Регион;Дата;"Запросов ""Вызвать скорую"", единиц на 1 млн";"Запросов ""Лечение коронавируса"", единиц на 1 млн";"Запросов ""Пропало обоняние"", единиц на 1 млн";Заражений всего, на 1 млн человек;Заражений всего, случаев;Заражений за день, на 1 млн человек;Заражений за день, случаев;Индекс самоизоляции;Поисковых запросов о коронавирусе, единиц на 1 млн;Смертей всего, на 1 млн человек;Смертей всего, случаев;Смертей за день, на 1 млн человек;Смертей за день, случаев
Россия;2020-07-19;15.4;82.3;63.3;5240.3;771283.9;41.6;6117.3;1.75;58.8;83.9;12343.0;0.9;139.3
Россия;2020-07-20;15.1;81.8;62.7;5281.3;777318.3;41.0;6034.4;1.75;58.5;84.8;12479.4;0.9;136.4
Россия;2020-07-21;14.9;80.3;61.4;5321.8;783267.7;40.4;5949.4;1.75;58.0;85.7;12611.3;0.9;131.9
Россия;2020-07-22;14.9;80.0;61.7;5361.8;789165.3;40.1;5897.6;1.75;58.0;86.6;12746.3;0.9;135.0
Россия;2020-07-23;14.7;80.9;62.2;5401.6;795013.7;39.7;5848.4;1.75;58.3;87.5;12878.7;0.9;132.4
Россия;2020-07-24;14.7;80.9;62.0;5441.0;800818.6;39.4;5804.9;1.75;58.7;88.4;13011.1;0.9;132.4
Россия;2020-07-25;14.7;80.4;61.5;5480.0;806559.6;39.0;5741.0;1.74;59.0;89.3;13143.1;0.9;132.0
Россия;2020-07-26;14.7;80.2;60.9;5518.6;812245.3;38.6;5685.7;1.74;59.1;90.2;13275.7;0.9;132.6
Россия;2020-07-27;15.0;79.6;60.4;5556.9;817882.6;38.3;5637.3;1.74;59.3;91.1;13405.7;0.9;130.0
Россия;2020-07-28;15.2;79.9;60.0;5594.9;823472.9;38.0;5590.3;1.77;59.4;92.0;13536.7;0.9;131.0
Россия;2020-07-29;15.2;79.9;58.5;5632.5;829004.7;37.6;5531.9;1.78;59.6;92.8;13660.4;0.8;123.7
Россия;2020-07-30;15.7;78.5;56.9;5669.8;834488.3;37.3;5483.6;1.79;59.6;93.6;13783.1;0.8;122.7
Россия;2020-07-31;15.8;77.8;56.6;5706.8;839937.4;37.0;5449.1;1.79;59.5;94.5;13905.0;0.8;121.9
Россия;2020-08-01;15.8;78.3;56.6;5743.6;845352.9;36.8;5415.4;1.80;59.4;95.3;14026.0;0.8;121.0
Россия;2020-08-02;16.0;78.2;56.9;5780.1;850729.6;36.5;5376.7;1.79;59.6;96.1;14142.7;0.8;116.7
Россия;2020-08-03;16.0;78.4;56.9;5816.4;856071.7;36.3;5342.1;1.79;59.7;96.9;14257.6;0.8;114.9
Россия;2020-08-04;16.0;78.4;57.5;5852.5;861379.4;36.1;5307.7;1.76;59.9;97.6;14366.4;0.7;108.9
Россия;2020-08-05;16.6;77.9;58.2;5888.3;866651.4;35.8;5272.0;1.75;60.1;98.4;14480.1;0.8;113.7
Россия;2020-08-06;16.5;77.8;58.8;5923.9;871889.4;35.6;5238.0;1.75;60.2;99.2;14594.9;0.8;114.7
Россия;2020-08-07;16.5;77.4;59.1;5959.2;877088.0;35.3;5198.6;1.75;60.4;99.9;14708.3;0.8;113.4
Россия;2020-08-08;16.6;76.9;59.2;5994.3;882256.0;35.1;5168.0;1.75;60.3;100.7;14819.7;0.8;111.4
Россия;2020-08-09;16.6;76.3;58.5;6029.3;887409.4;35.0;5153.4;1.75;59.8;101.4;14929.7;0.7;110.0
Россия;2020-08-10;16.5;75.3;58.2;6064.1;892532.9;34.8;5123.4;1.75;59.1;102.2;15040.9;0.8;111.1
Россия;2020-08-11;16.5;73.5;57.4;6098.8;897631.1;34.6;5098.3;1.75;58.5;102.9;15151.3;0.8;110.4
Россия;2020-08-12;15.9;72.1;56.7;6133.3;902707.9;34.5;5076.7;1.75;57.7;103.7;15260.3;0.7;109.0
Россия;2020-08-13;16.1;71.2;56.5;6167.6;907753.1;34.3;5045.3;1.74;57.2;104.4;15368.0;0.7;107.7
Россия;2020-08-14;15.9;70.9;56.0;6201.6;912766.1;34.1;5013.0;1.73;56.6;105.1;15473.6;0.7;105.6
Россия;2020-08-15;16.0;70.0;55.9;6235.5;917751.0;33.9;4984.9;1.72;56.4;105.9;15579.4;0.7;105.9
Россия;2020-08-16;15.8;69.4;55.8;6269.1;922696.7;33.6;4945.7;1.71;56.1;106.6;15683.6;0.7;104.1
Россия;2020-08-17;16.0;69.7;55.9;6302.4;927603.6;33.3;4906.9;1.70;56.3;107.3;15785.7;0.7;102.1
Россия;2020-08-18;16.1;70.1;56.5;6335.6;932482.6;33.1;4879.0;1.70;56.3;107.9;15884.4;0.7;98.7
Россия;2020-08-19;16.3;71.1;57.0;6368.6;937341.6;33.0;4859.0;1.69;56.6;108.6;15983.4;0.7;99.0
Россия;2020-08-20;16.1;71.3;58.1;6401.5;942183.9;32.9;4842.3;1.69;57.2;109.3;16083.1;0.7;99.7
Россия;2020-08-21;16.4;71.8;58.2;6434.2;947005.0;32.8;4821.1;1.68;58.1;110.0;16184.3;0.7;101.1
Россия;2020-08-22;16.4;71.8;58.5;6466.9;951818.7;32.7;4813.7;1.68;58.6;110.6;16283.7;0.7;99.4
Россия;2020-08-23;16.5;72.4;60.0;6499.5;956610.7;32.6;4792.0;1.67;59.4;111.3;16382.9;0.7;99.1
Россия;2020-08-24;16.4;73.0;61.3;6532.0;961392.1;32.5;4781.4;1.66;60.0;112.0;16483.6;0.7;100.7
Россия;2020-08-25;16.4;74.1;62.5;6564.4;966167.7;32.4;4775.6;1.66;60.6;112.7;16587.1;0.7;103.6
Россия;2020-08-26;16.3;75.4;64.0;6596.9;970946.1;32.5;4778.4;1.65;61.0;113.4;16689.3;0.7;102.1
Россия;2020-08-27;16.1;76.8;64.7;6629.5;975742.9;32.6;4796.7;1.65;60.9;114.1;16790.7;0.7;101.4
Россия;2020-08-28;16.1;78.8;66.1;6662.3;980575.1;32.8;4832.3;1.64;60.9;114.8;16894.7;0.7;104.0
Россия;2020-08-29;16.1;79.6;66.6;6695.2;985412.1;32.9;4837.0;1.63;60.7;115.5;16999.1;0.7;104.4
Россия;2020-08-30;16.1;79.8;66.5;6728.3;990288.6;33.1;4876.4;1.61;59.9;116.2;17103.6;0.7;104.4
Россия;2020-08-31;16.0;79.4;66.2;6761.7;995205.6;33.4;4917.0;1.60;58.8;116.9;17207.0;0.7;103.4
Россия;2020-09-01;16.0;86.1;66.7;6795.4;1000162.7;33.7;4957.1;1.58;58.8;117.6;17312.0;0.7;105.0
Россия;2020-09-02;16.2;98.8;67.1;6829.3;1005157.6;33.9;4994.9;1.59;59.5;118.3;17416.9;0.7;104.9
Россия;2020-09-03;16.1;106.6;66.5;6863.5;1010183.1;34.1;5025.6;1.61;59.5;119.0;17520.7;0.7;103.9
Россия;2020-09-04;15.9;111.2;65.8;6897.8;1015236.1;34.3;5053.0;1.59;58.8;119.7;17620.0;0.7;99.3
Россия;2020-09-05;15.9;115.4;65.9;6932.5;1020342.0;34.7;5105.9;1.59;58.0;120.4;17719.1;0.7;99.1
Россия;2020-09-06;15.8;119.2;65.5;6967.5;1025485.9;34.9;5143.9;1.59;57.8;121.1;17822.1;0.7;103.0
Россия;2020-09-07;16.0;123.0;66.4;7002.8;1030682.3;35.3;5196.4;1.59;58.2;121.8;17927.1;0.7;105.0
Россия;2020-09-08;16.0;119.5;67.3;7038.5;1035935.0;35.7;5252.7;1.60;58.0;122.5;18029.4;0.7;102.3
Россия;2020-09-09;16.0;108.7;68.6;7074.4;1041228.1;36.0;5293.1;1.59;57.4;123.2;18133.0;0.7;103.6
Россия;2020-09-10;16.0;102.4;70.1;7110.6;1046557.6;36.2;5329.4;1.58;57.3;123.9;18241.3;0.7;108.3
Россия;2020-09-11;16.0;98.1;71.3;7147.2;1051933.3;36.5;5375.7;1.59;57.3;124.7;18350.4;0.7;109.1
Россия;2020-09-12;16.0;95.4;72.5;7184.1;1057370.4;36.9;5437.1;1.59;57.6;125.4;18463.6;0.8;113.1
Россия;2020-09-13;16.1;93.6;74.8;7221.5;1062872.1;37.4;5501.7;1.59;57.9;126.2;18575.3;0.8;111.7
Россия;2020-09-14;15.9;92.2;76.9;7259.2;1068430.9;37.8;5558.7;1.59;57.9;127.0;18689.3;0.8;114.0
Россия;2020-09-15;16.0;93.3;79.0;7297.4;1074046.9;38.2;5616.0;1.58;58.5;127.8;18807.9;0.8;118.6
Россия;2020-09-16;15.9;94.2;81.3;7336.1;1079745.3;38.7;5698.4;1.59;58.6;128.6;18930.0;0.8;122.1
Россия;2020-09-17;16.0;94.2;83.9;7375.5;1085543.6;39.4;5798.3;1.61;58.8;129.4;19050.0;0.8;120.0
Россия;2020-09-18;16.1;94.1;87.1;7415.6;1091440.0;40.1;5896.4;1.61;58.6;130.3;19172.0;0.8;122.0
Россия;2020-09-19;16.2;94.7;90.4;7456.3;1097434.4;40.7;5994.4;1.60;58.8;131.1;19295.4;0.8;123.4
Россия;2020-09-20;16.2;96.0;93.3;7497.8;1103537.6;41.5;6103.1;1.59;59.4;132.0;19421.4;0.9;126.0
Россия;2020-09-21;16.6;99.0;96.4;7540.0;1109759.7;42.3;6222.1;1.58;60.7;132.8;19548.1;0.9;126.7
Россия;2020-09-22;16.7;99.9;100.1;7583.6;1116168.6;43.5;6408.9;1.56;62.2;133.7;19671.1;0.8;123.0
Россия;2020-09-23;17.4;102.2;106.2;7628.5;1122785.7;45.0;6617.1;1.54;64.4;134.5;19797.7;0.9;126.6
Россия;2020-09-24;17.8;106.4;112.7;7675.2;1129648.4;46.6;6862.7;1.53;66.5;135.4;19927.1;0.9;129.4
Россия;2020-09-25;18.2;110.4;117.9;7723.7;1136788.1;48.5;7139.7;1.52;68.9;136.3;20055.1;0.9;128.0
Россия;2020-09-26;18.5;114.8;124.0;7774.2;1144216.0;50.5;7427.9;1.53;71.2;137.1;20183.1;0.9;128.0
Россия;2020-09-27;18.8;118.8;130.4;7826.6;1151936.7;52.5;7720.7;1.53;73.4;138.0;20315.0;0.9;131.9
Россия;2020-09-28;19.1;121.8;137.2;7881.3;1159993.1;54.7;8056.4;1.53;75.0;138.9;20449.7;0.9;134.7
Россия;2020-09-29;19.4;127.2;145.9;7938.2;1168363.9;56.9;8370.7;1.55;77.4;139.9;20595.6;1.0;145.9
Россия;2020-09-30;19.9;134.8;155.4;7997.4;1177068.3;59.1;8704.4;1.57;80.3;140.9;20742.1;1.0;146.6
Россия;2020-10-01;20.6;141.6;164.9;8059.1;1186148.7;61.7;9080.4;1.59;83.2;141.9;20889.9;1.0;147.7
Россия;2020-10-02;21.2;148.0;173.4;8123.4;1195622.4;64.4;9473.7;1.61;85.9;143.0;21045.6;1.1;155.7
Россия;2020-10-03;21.5;154.8;180.3;8191.1;1205579.4;67.7;9957.0;1.63;88.7;144.1;21205.3;1.1;159.7
Россия;2020-10-04;21.9;161.9;187.0;8261.3;1215912.7;70.2;10333.3;1.65;95.3;145.2;21368.6;1.1;163.3
Россия;2020-10-05;22.2;169.6;194.2;8334.0;1226610.0;72.7;10697.3;1.67;99.9;146.3;21535.0;1.1;166.4
Россия;2020-10-06;22.3;177.1;201.0;8409.3;1237695.0;75.3;11085.0;1.68;103.5;147.5;21703.6;1.1;168.6
Россия;2020-10-07;22.4;182.9;208.8;8487.5;1249206.7;78.2;11511.7;1.69;106.1;148.6;21874.6;1.2;171.0
Россия;2020-10-08;22.7;187.8;216.4;8568.7;1261166.3;81.3;11959.6;1.70;108.5;149.8;22051.6;1.2;177.0
Россия;2020-10-09;23.0;195.3;222.4;8652.6;1273512.1;83.9;12345.9;1.71;111.5;151.0;22229.7;1.2;178.1
Россия;2020-10-10;23.2;202.8;229.3;8738.7;1286179.9;86.1;12667.7;1.71;114.5;152.3;22415.9;1.3;186.1
Россия;2020-10-11;23.4;210.2;236.9;8827.8;1299292.7;89.1;13112.9;1.71;114.0;153.6;22607.3;1.3;191.4
Россия;2020-10-12;23.3;217.8;244.9;8919.1;1312728.6;91.3;13435.9;1.71;115.8;155.0;22812.3;1.4;205.0
Россия;2020-10-13;23.8;228.1;252.5;9013.3;1326596.4;94.2;13867.9;1.72;119.2;156.4;23021.7;1.4;209.4
Россия;2020-10-14;24.1;237.3;261.5;9109.5;1340760.9;96.2;14164.4;1.73;121.9;157.9;23243.7;1.5;222.0
Россия;2020-10-15;24.5;245.7;269.1;9207.2;1355134.6;97.7;14373.7;1.75;124.8;159.5;23470.9;1.5;227.1
Россия;2020-10-16;24.7;253.1;275.4;9307.2;1369849.7;100.0;14715.1;1.76;127.3;161.1;23705.7;1.6;234.9
Россия;2020-10-17;24.9;258.4;280.0;9409.5;1384915.0;102.4;15065.3;1.78;129.1;162.7;23944.1;1.6;238.4
Россия;2020-10-18;24.9;263.8;284.1;9513.3;1400190.1;103.8;15275.1;1.80;130.4;164.4;24193.7;1.7;249.6
Россия;2020-10-19;25.1;267.4;286.5;9619.3;1415782.0;105.9;15591.9;1.83;131.3;166.1;24443.9;1.7;250.1
Россия;2020-10-20;24.8;269.3;290.4;9727.3;1431686.7;108.1;15904.7;1.85;131.2;167.8;24701.3;1.7;257.4
Россия;2020-10-21;24.5;270.6;289.1;9836.9;1447819.9;109.6;16133.1;1.86;130.7;169.6;24961.1;1.8;259.9
Россия;2020-10-22;24.5;272.2;291.3;9948.1;1464183.1;111.2;16363.3;1.86;130.7;171.4;25227.3;1.8;266.1
Россия;2020-10-23;24.2;276.0;295.5;10060.6;1480741.4;112.5;16558.3;1.88;132.6;173.2;25499.1;1.8;271.9
Россия;2020-10-24;24.1;281.0;299.6;10173.3;1497332.7;112.7;16591.3;1.90;134.3;175.1;25778.3;1.9;279.1
Россия;2020-10-25;23.9;286.6;303.6;10286.5;1513995.7;113.2;16663.0;1.92;136.3;177.1;26061.6;1.9;283.3
Россия;2020-10-26;23.8;292.8;308.4;10401.5;1530908.1;114.9;16912.4;1.94;138.1;179.1;26355.7;2.0;294.1
Россия;2020-10-27;24.2;295.7;311.8;10517.3;1547955.3;115.8;17047.1;1.96;139.4;181.1;26660.1;2.1;304.4
Россия;2020-10-28;24.3;299.4;318.8;10634.7;1565233.7;117.4;17278.4;1.97;141.3;183.2;26970.0;2.1;309.9
Россия;2020-10-29;24.2;304.4;326.4;10754.0;1582791.4;119.3;17557.7;1.98;143.1;185.4;27282.1;2.1;312.1
Россия;2020-10-30;24.3;307.1;331.0;10874.1;1600479.1;120.2;17687.7;2.00;143.5;187.5;27597.0;2.1;314.9
Россия;2020-10-31;24.2;309.7;333.5;10996.4;1618466.6;122.2;17987.4;2.02;143.6;189.7;27916.9;2.2;319.9
Россия;2020-11-01;25.0;308.4;339.1;11122.0;1636963.4;125.7;18496.9;2.16;142.5;191.9;28242.9;2.2;326.0
Россия;2020-11-02;25.1;305.8;337.8;11249.3;1655701.3;127.3;18737.9;2.17;142.3;194.0;28558.3;2.1;315.4
Россия;2020-11-03;24.9;302.8;333.2;11378.9;1674767.6;129.5;19066.3;2.18;140.8;196.2;28877.0;2.2;318.7
Россия;2020-11-04;24.7;298.7;327.7;11510.6;1694156.1;131.7;19388.6;2.19;138.7;198.4;29200.0;2.2;323.0
Россия;2020-11-05;24.0;295.2;317.5;11644.1;1713806.6;133.5;19650.4;2.20;136.0;200.6;29528.9;2.2;328.9
Россия;2020-11-06;23.3;288.9;307.7;11781.1;1733962.9;136.9;20156.3;2.19;132.4;202.9;29860.3;2.3;331.4
Россия;2020-11-07;23.0;278.5;298.1;11920.3;1754451.9;139.2;20489.0;2.17;128.8;205.1;30193.6;2.3;333.3
Россия;2020-11-08;21.7;270.1;284.1;12059.6;1774952.7;139.3;20500.9;2.03;126.1;207.5;30533.0;2.3;339.4
Россия;2020-11-09;21.1;262.1;275.6;12201.0;1795768.4;141.4;20815.7;2.02;122.3;209.9;30893.4;2.4;360.4
Россия;2020-11-10;20.5;255.0;267.6;12343.8;1816784.3;142.8;21015.9;2.00;119.3;212.4;31258.6;2.5;365.1
Россия;2020-11-11;20.0;248.9;259.3;12488.8;1838129.6;145.0;21345.3;1.99;116.7;214.9;31627.6;2.5;369.0
Россия;2020-11-12;19.8;239.1;252.9;12635.8;1859771.1;147.0;21641.6;1.98;114.1;217.5;32006.0;2.6;378.4
Россия;2020-11-13;19.3;231.2;246.1;12783.8;1881552.7;148.0;21781.6;1.98;111.4;220.1;32391.1;2.6;385.1
Россия;2020-11-14;18.9;226.4;241.2;12933.2;1903539.0;149.4;21986.3;1.98;109.0;222.8;32786.9;2.7;395.7
Россия;2020-11-15;18.7;221.2;236.3;13083.7;1925687.3;150.5;22148.3;1.99;106.4;225.5;33186.0;2.7;399.1
Россия;2020-11-16;18.3;216.0;230.3;13236.1;1948121.6;152.4;22434.3;2.00;103.9;228.2;33588.6;2.7;402.6
Россия;2020-11-17;18.1;210.9;226.2;13390.8;1970889.4;154.7;22767.9;2.01;101.6;231.0;33998.3;2.8;409.7
Россия;2020-11-18;18.2;206.6;222.3;13547.6;1993960.1;156.7;23070.7;2.01;100.0;233.9;34418.9;2.9;420.6
Россия;2020-11-19;18.0;203.8;217.8;13706.3;2017317.9;158.7;23357.7;2.03;98.5;236.8;34846.4;2.9;427.6
Россия;2020-11-20;17.9;201.8;215.3;13867.3;2041017.7;161.0;23699.9;2.03;97.4;239.7;35282.3;3.0;435.9
Россия;2020-11-21;18.0;200.3;213.9;14030.2;2064991.3;162.9;23973.6;2.03;96.9;242.7;35725.1;3.0;442.9
Россия;2020-11-22;18.1;199.1;213.8;14195.7;2089349.1;165.5;24357.9;2.02;96.9;245.8;36175.3;3.1;450.1
Россия;2020-11-23;18.3;199.5;214.2;14363.0;2113975.1;167.3;24626.0;2.01;97.2;248.9;36634.1;3.1;458.9
Россия;2020-11-24;18.2;199.9;215.6;14533.4;2139061.9;170.4;25086.7;2.00;97.7;252.1;37098.0;3.2;463.9
Россия;2020-11-25;18.0;200.1;216.9;14706.1;2164474.0;172.7;25412.1;2.00;97.9;255.2;37568.0;3.2;470.0
Россия;2020-11-26;17.9;199.8;215.6;14880.8;2190186.4;174.7;25712.4;1.99;97.7;258.5;38046.3;3.2;478.3
Россия;2020-11-27;17.9;200.1;216.1;15056.6;2216065.3;175.8;25878.9;1.99;97.8;261.8;38525.6;3.3;479.3
Россия;2020-11-28;17.9;200.9;216.2;15234.5;2242240.7;177.8;26175.4;1.99;97.8;265.1;39016.0;3.3;490.4
Россия;2020-11-29;18.0;202.5;215.9;15413.9;2268654.7;179.5;26414.0;2.00;97.9;268.5;39518.1;3.4;502.1
Россия;2020-11-30;18.2;202.9;215.4;15596.0;2295448.4;182.0;26793.7;2.00;97.6;271.9;40024.6;3.4;506.4
Россия;2020-12-01;18.2;202.7;214.1;15777.9;2322222.1;181.9;26773.7;2.00;97.2;275.5;40541.4;3.5;516.9
Россия;2020-12-02;18.3;202.9;212.1;15961.4;2349236.1;183.5;27014.0;2.01;96.9;279.0;41058.0;3.5;516.6
Россия;2020-12-03;18.2;202.8;213.6;16147.3;2376586.7;185.8;27350.6;2.02;97.1;282.5;41574.3;3.5;516.3
Россия;2020-12-04;18.4;201.6;212.4;16334.8;2404195.0;187.6;27608.3;2.02;96.6;286.1;42103.1;3.6;528.9
Россия;2020-12-05;18.4;199.1;210.1;16522.1;2431759.7;187.3;27564.7;2.01;95.8;289.6;42631.0;3.6;527.9
Россия;2020-12-06;18.4;197.4;208.3;16710.2;2459445.1;188.1;27685.4;2.01;95.0;293.2;43154.6;3.6;523.6
Россия;2020-12-07;18.4;195.8;207.1;16898.1;2487099.4;187.9;27654.3;2.01;94.5;296.8;43679.3;3.6;524.7
Россия;2020-12-08;18.5;195.7;204.6;17087.1;2514922.6;189.0;27823.1;2.00;94.1;300.4;44210.3;3.6;531.0
Россия;2020-12-09;18.3;194.3;202.1;17275.6;2542653.6;188.4;27731.0;1.99;93.2;304.0;44748.7;3.7;538.4
Россия;2020-12-10;18.4;193.8;197.7;17463.0;2570247.6;187.5;27594.0;1.98;92.5;307.7;45291.6;3.7;542.9
Россия;2020-12-11;18.5;192.4;195.4;17649.7;2597725.3;186.7;27477.7;1.98;91.7;311.4;45833.6;3.7;542.0
Россия;2020-12-12;18.3;191.5;193.5;17837.0;2625287.6;187.3;27562.3;1.96;91.4;315.1;46377.7;3.7;544.1
Россия;2020-12-13;18.2;190.3;191.5;18024.6;2652895.4;187.6;27607.9;1.96;91.0;318.8;46927.1;3.7;549.4
Россия;2020-12-14;18.0;188.8;188.4;18212.4;2680544.3;187.9;27648.9;1.96;90.0;322.6;47480.1;3.8;553.0
Россия;2020-12-15;17.8;187.1;186.7;18400.3;2708188.4;187.8;27644.1;1.95;89.3;326.3;48032.9;3.8;552.7
Россия;2020-12-16;17.7;185.6;184.7;18588.1;2735842.9;187.9;27654.4;1.95;89.0;330.1;48589.1;3.8;556.3
Россия;2020-12-17;17.5;184.0;183.3;18776.9;2763621.3;188.7;27778.4;1.94;88.8;333.9;49148.7;3.8;559.6
Россия;2020-12-18;17.1;181.6;181.1;18967.6;2791688.6;190.7;28067.3;1.93;88.3;337.8;49714.4;3.8;565.7
Россия;2020-12-19;17.3;179.4;179.1;19160.3;2820054.0;192.7;28365.4;1.93;87.8;341.6;50277.9;3.8;563.4
Россия;2020-12-20;17.3;176.8;176.4;19353.7;2848525.3;193.4;28471.3;1.92;87.1;345.4;50834.6;3.8;556.7
Россия;2020-12-21;17.3;174.7;175.5;19548.9;2877242.4;195.1;28717.1;1.91;87.3;349.2;51398.1;3.8;563.6
Россия;2020-12-22;17.2;172.4;173.6;19744.4;2906026.1;195.6;28783.7;1.91;87.0;353.0;51954.9;3.8;556.7
Россия;2020-12-23;17.1;170.4;171.1;19941.0;2934959.7;196.6;28933.6;1.89;87.2;356.8;52509.0;3.8;554.1
Россия;2020-12-24;17.1;170.3;171.6;20136.9;2963798.4;195.9;28838.7;1.88;87.7;360.6;53069.0;3.8;560.0
Россия;2020-12-25;16.8;171.3;173.3;20331.4;2992413.9;194.4;28615.4;1.88;88.6;364.4;53628.1;3.8;559.1
Россия;2020-12-26;16.8;173.1;175.5;20524.1;3020775.9;192.7;28362.0;1.88;89.6;368.2;54187.4;3.8;559.3
Россия;2020-12-27;16.9;173.2;177.5;20716.1;3049032.6;192.0;28256.7;1.90;89.7;372.0;54753.9;3.8;566.4
Россия;2020-12-28;17.2;170.0;175.7;20905.9;3076976.7;189.9;27944.1;2.08;87.0;375.8;55314.3;3.8;560.4
Россия;2020-12-29;18.3;165.8;173.7;21093.9;3104638.1;187.9;27661.4;2.38;84.1;379.6;55870.9;3.8;556.6
Россия;2020-12-30;19.1;163.7;170.0;21278.9;3131877.1;185.1;27239.0;2.51;82.3;383.3;56410.3;3.7;539.4
Россия;2020-12-31;20.0;162.1;164.3;21460.0;3158525.6;181.1;26648.4;2.55;81.3;386.9;56942.9;3.6;532.6
Россия;2021-01-01;21.3;161.1;161.9;21636.7;3184540.3;176.8;26014.7;2.72;80.1;390.5;57474.7;3.6;531.9
Россия;2021-01-02;22.1;159.0;158.1;21810.8;3210161.3;174.1;25621.0;2.89;78.8;394.1;58000.3;3.6;525.6
Россия;2021-01-03;22.8;156.5;154.4;21982.7;3235454.3;171.8;25293.0;3.04;77.7;397.5;58503.9;3.4;503.6
Россия;2021-01-04;23.5;156.9;153.2;22150.4;3260146.4;167.8;24692.1;3.08;78.6;400.8;58995.0;3.3;491.1
Россия;2021-01-05;23.2;157.4;151.0;22314.9;3284354.7;164.5;24208.3;2.96;80.1;404.1;59474.4;3.3;479.4
Россия;2021-01-06;22.8;154.6;146.2;22476.5;3308135.6;161.6;23780.9;2.90;79.2;407.4;59957.1;3.3;482.7
Россия;2021-01-07;22.2;150.6;141.1;22636.8;3331730.9;160.3;23595.3;2.91;77.9;410.6;60433.0;3.2;475.9
Россия;2021-01-08;21.2;145.2;133.7;22797.1;3355321.0;160.3;23590.1;2.75;76.5;413.8;60902.3;3.2;469.3
Россия;2021-01-09;20.1;140.4;126.6;22956.1;3378723.7;159.0;23402.7;2.59;74.6;417.0;61373.4;3.2;471.1
Россия;2021-01-10;18.9;135.6;118.8;23113.8;3401931.1;157.7;23207.4;2.45;72.9;420.3;61861.9;3.3;488.4
Россия;2021-01-11;17.6;131.8;110.7;23272.6;3425313.1;158.9;23382.0;2.26;71.7;423.7;62359.4;3.4;497.6
Россия;2021-01-12;16.5;127.6;102.9;23432.5;3448847.0;159.9;23533.9;2.09;70.5;427.2;62871.4;3.5;512.0
Россия;2021-01-13;15.9;123.2;96.7;23593.2;3472492.7;160.7;23645.7;2.06;68.9;430.8;63400.6;3.6;529.1
Россия;2021-01-14;15.3;118.3;89.9;23754.5;3496243.4;161.4;23750.7;2.07;66.3;434.4;63933.3;3.6;532.7
Россия;2021-01-15;14.8;114.1;84.0;23915.5;3519928.7;160.9;23685.3;2.07;64.3;438.0;64471.0;3.7;537.7
Россия;2021-01-16;14.4;109.7;78.9;24075.2;3543442.6;159.8;23513.9;2.07;63.1;441.7;65016.6;3.7;545.6
Россия;2021-01-17;14.2;106.4;75.1;24233.3;3566713.9;158.1;23271.3;2.06;62.4;445.5;65566.6;3.7;550.0
Россия;2021-01-18;14.0;103.1;72.0;24388.7;3589574.3;155.3;22860.4;2.05;61.5;449.3;66122.6;3.8;556.0
Россия;2021-01-19;13.8;100.0;69.0;24540.9;3611977.3;152.2;22403.0;2.04;60.3;453.1;66682.1;3.8;559.6
Россия;2021-01-20;13.6;96.8;66.1;24690.0;3633927.3;149.1;21950.0;2.04;59.1;456.8;67237.3;3.8;555.1
Россия;2021-01-21;13.3;94.1;64.5;24836.8;3655526.0;146.7;21598.7;2.03;58.5;460.6;67793.9;3.8;556.6
Россия;2021-01-22;13.2;91.9;63.0;24980.0;3676615.1;143.3;21089.1;2.01;58.0;464.4;68348.3;3.8;554.4
Россия;2021-01-23;13.2;90.4;62.6;25119.9;3697205.3;139.9;20590.1;2.00;57.7;468.1;68899.6;3.7;551.3
Россия;2021-01-24;13.3;89.5;61.7;25256.5;3717308.1;136.6;20102.9;1.99;57.3;471.9;69450.4;3.7;550.9
Россия;2021-01-25;13.5;88.5;60.8;25390.4;3737018.3;133.9;19710.1;1.98;57.3;475.6;69996.0;3.7;545.6
Россия;2021-01-26;13.6;87.4;59.9;25522.1;3756403.4;131.7;19385.1;1.97;57.3;479.2;70535.0;3.7;539.0
Россия;2021-01-27;13.5;86.6;59.2;25652.0;3775518.7;129.9;19115.3;1.96;57.3;482.9;71067.3;3.6;532.3
Россия;2021-01-28;13.6;85.9;57.7;25779.2;3794238.6;127.2;18719.9;1.96;57.0;486.5;71598.7;3.6;531.4
Россия;2021-01-29;13.7;85.7;56.9;25904.8;3812723.9;125.6;18485.3;1.96;56.8;490.1;72127.4;3.6;528.7
Россия;2021-01-30;13.8;84.9;55.7;26028.8;3830980.9;124.0;18257.0;1.95;56.4;493.6;72652.6;3.6;525.1
Россия;2021-01-31;13.7;83.9;54.9;26151.7;3849056.9;122.8;18076.0;1.96;56.0;497.1;73168.0;3.5;515.4
Россия;2021-02-01;13.6;82.7;53.9;26272.1;3866786.6;120.5;17729.7;1.97;55.2;500.6;73675.7;3.4;507.7
Россия;2021-02-02;13.5;80.6;53.0;26390.1;3884152.0;118.0;17365.4;1.98;54.2;504.0;74182.4;3.4;506.7
Россия;2021-02-03;13.4;78.8;51.9;26505.8;3901173.9;115.7;17021.9;1.98;53.1;507.4;74687.0;3.4;504.6
Россия;2021-02-04;13.5;77.6;51.3;26619.2;3917865.6;113.4;16691.7;1.98;52.4;510.8;75184.0;3.4;497.0
Россия;2021-02-05;13.6;76.3;50.9;26730.9;3934309.9;111.7;16444.3;2.00;51.5;514.2;75676.7;3.3;492.7
Россия;2021-02-06;13.6;77.1;50.3;26841.0;3950522.1;110.2;16212.3;2.01;51.0;517.5;76168.1;3.3;491.4
