SRC,DST,FRAME,migranty,sname,dname
47730000,14701000,100,44,Североморск,Белгород
47730000,14740000,100,4,Североморск,Старооскольский городской округ
47730000,15638000,100,1,Североморск,Навлинский район
47730000,15701000,100,17,Североморск,Брянск
47730000,17615000,100,1,Североморск,Гороховецкий район
47730000,17644000,100,2,Североморск,Муромский район
47730000,17701000,100,18,Североморск,Владимир
47730000,17725000,100,1,Североморск,Ковров
47730000,17737000,100,3,Североморск,Радужный
47730000,18612000,100,1,Североморск,Жирновский район
47730000,18624000,100,1,Североморск,Котельниковский район
47730000,18701000,100,17,Североморск,Волгоград
47730000,18710000,100,1,Североморск,Волжский
47730000,18715000,100,1,Североморск,Камышин
47730000,18725000,100,2,Североморск,Урюпинск
47730000,19605000,100,2,Североморск,Бабаевский район
47730000,19614000,100,1,Североморск,Великоустюгский район
47730000,19622000,100,1,Североморск,Вытегорский район
47730000,19626000,100,1,Североморск,Кадуйский район
47730000,19628000,100,1,Североморск,Кирилловский район
47730000,19630000,100,1,Североморск,Кичменгско-Городецкий район
47730000,19634000,100,1,Североморск,Никольский район
47730000,19650000,100,1,Североморск,Устюженский район
47730000,19654000,100,1,Североморск,Чагодощенский район
47730000,19701000,100,28,Североморск,Вологда
47730000,19730000,100,8,Североморск,Череповец
47730000,20621000,100,1,Североморск,Лискинский район
47730000,20645000,100,1,Североморск,Репьевский район
47730000,20701000,100,80,Североморск,Воронеж
47730000,20710000,100,2,Североморск,Борисоглебский городской округ
47730000,20727000,100,1,Североморск,Нововоронеж
47730000,22605000,100,1,Североморск,Балахнинский район
47730000,22607000,100,1,Североморск,Богородский район
47730000,22609000,100,1,Североморск,Большеболдинский район
47730000,22635000,100,2,Североморск,Краснобаковский район
47730000,22701000,100,66,Североморск,Нижний Новгород
47730000,22703000,100,1,Североморск,Арзамас
47730000,22721000,100,1,Североморск,Дзержинск
47730000,24613000,100,1,Североморск,Комсомольский район
47730000,24614000,100,1,Североморск,Лежневский район
47730000,24633000,100,1,Североморск,Шуйский район
47730000,24701000,100,18,Североморск,Иваново
47730000,24705000,100,1,Североморск,Кинешма
47730000,24711000,100,2,Североморск,Шуя
47730000,25603000,100,1,Североморск,Ангарский городской округ
47730000,25701000,100,8,Североморск,Иркутск
47730000,25738000,100,1,Североморск,Усть-Илимск
47730000,27605000,100,1,Североморск,Балтийский район
47730000,27639000,100,1,Североморск,Черняховский район
47730000,27701000,100,73,Североморск,Калининград
47730000,27725000,100,1,Североморск,Светлый
47730000,28622000,100,1,Североморск,Калязинский район
47730000,28624000,100,1,Североморск,Кашинский район
47730000,28650000,100,1,Североморск,Селижаровский район
47730000,28701000,100,40,Североморск,Тверь
47730000,28714000,100,2,Североморск,Вышний Волочек
47730000,28726000,100,1,Североморск,Кимры
47730000,28745000,100,1,Североморск,Ржев
47730000,28750000,100,3,Североморск,Торжок
47730000,29606000,100,2,Североморск,Боровский район
47730000,29623000,100,1,Североморск,Малоярославецкий район
47730000,29636000,100,1,Североморск,Сухиничский район
47730000,29646000,100,2,Североморск,Хвастовичский район
47730000,29701000,100,9,Североморск,Калуга
47730000,29715000,100,1,Североморск,Обнинск
47730000,30701000,100,2,Североморск,Петропавловск-Камчатский
47730000,30735000,100,1,Североморск,Вилючинский городской округ
47730000,32701000,100,2,Североморск,Кемерово
47730000,32731000,100,3,Североморск,Новокузнецк
47730000,33627000,100,1,Североморск,Нолинский район
47730000,33701000,100,7,Североморск,Киров
47730000,33704000,100,1,Североморск,Вятские Поляны
47730000,34701000,100,10,Североморск,Кострома
47730000,34705000,100,1,Североморск,Буй
47730000,35604000,100,1,Североморск,Бахчисарайский район
47730000,35701000,100,9,Североморск,Симферополь
47730000,35703000,100,1,Североморск,Алушта
47730000,35712000,100,5,Североморск,Евпатория
47730000,35715000,100,4,Североморск,Керчь
47730000,35721000,100,1,Североморск,Саки
47730000,35729000,100,2,Североморск,Ялта
47730000,36701000,100,20,Североморск,Самара
47730000,36735000,100,5,Североморск,Сызрань
47730000,36740000,100,16,Североморск,Тольятти
47730000,37606000,100,1,Североморск,Варгашинский район
47730000,37701000,100,3,Североморск,Курган
